,Trip,Latitude[deg],Vehicle Speed[km/h],Air Conditioning Power[Watts],Heater Power[Watts],Power drained(kW),Longitude[deg],Nos
15307,1824,42.28305694,6.569999695,0,0,-0.58425,-83.74346194,1
15308,1824,42.28306194,0.0,0,0,-1.36325,-83.74341361,1
15309,1824,42.28306194,0.0,0,0,-0.975,-83.74341361,1
15310,1824,42.28306194,0.0,0,0,-0.97375,-83.74341361,3
15311,1824,42.28306194,0.0,0,0,-0.78,-83.74341361,2
15312,1824,42.28306194,0.0,0,0,-0.779,-83.74341361,1
15313,1824,42.28306194,0.0,0,0,-0.58425,-83.74341361,1
15314,1824,42.28306194,0.0,0,0,-0.39,-83.74341361,2
15315,1824,42.28306194,0.0,0,0,-0.3895,-83.74341361,2
15316,1824,42.28306194,0.0,300,0,-0.78,-83.74341361,1
15317,1824,42.28306194,0.0,300,0,2.145,-83.74341361,1
15318,1824,42.28306194,0.0,300,0,2.1505,-83.74341361,1
15319,1824,42.28306194,5.929999828,300,0,2.1505,-83.74341361,1
15320,1824,42.28306194,5.929999828,300,0,8.0155,-83.74341361,1
15321,1824,42.28306194,11.15999985,300,0,2.737,-83.74341361,1
15322,1824,42.28306194,11.15999985,300,0,8.0155,-83.74341361,1
15323,1824,42.28306194,16.84000015,300,0,2.737,-83.74341361,1
15324,1824,42.28307667,26.87999916,0,0,-15.171,-83.74379944,1
15325,1824,42.28307667,29.98999977,0,0,-15.171,-83.74379944,1
15326,1824,42.28307667,29.98999977,0,0,-10.892,-83.74379944,1
15327,1824,42.28307667,29.98999977,0,0,-10.808,-83.74379944,1
15328,1824,42.28307667,31.75,0,0,-10.808,-83.74379944,1
15329,1824,42.28307667,31.75,0,0,-3.088,-83.74379944,1
15330,1824,42.28307667,32.66999817,0,0,-3.088,-83.74379944,1
15331,1824,42.28310083,31.38999939,0,0,-6.67625,-83.73807056,1
15332,1824,42.28310083,31.38999939,0,0,3.815,-83.73807056,1
15333,1824,42.28310083,31.38999939,0,0,3.85,-83.73807056,1
15334,1824,42.28310083,35.36000061,0,0,-6.67625,-83.73807056,1
15335,1824,42.28310083,35.36000061,0,0,-6.104,-83.73807056,1
15336,1824,42.28310083,39.25999832,0,0,-6.104,-83.73807056,1
15337,1824,42.28310083,44.87999725,0,0,-12.01725,-83.73807056,1
15338,1824,42.28313194,29.11999893,0,0,-0.386,-83.74412389,1
15339,1824,42.28313194,31.53999901,0,0,-1.158,-83.74412389,1
15340,1824,42.28313194,31.53999901,0,0,4.053,-83.74412389,1
15341,1824,42.28313194,31.68999863,0,0,-0.386,-83.74412389,1
15342,1824,42.28313194,31.68999863,0,0,4.053,-83.74412389,1
15343,1824,42.28313194,32.66999817,0,0,-1.158,-83.74412389,1
15344,1824,42.28313806,30.69999886,0,0,-2.744,-83.74475889,1
15345,1824,42.28313806,30.69999886,0,0,-1.96,-83.74475889,1
15346,1824,42.28313806,32.20000076,0,0,-5.684,-83.74475889,2
15347,1824,42.28313806,32.20000076,0,0,-2.744,-83.74475889,1
15348,1824,42.28313806,33.91999817,0,0,-7.644,-83.74475889,1
15349,1824,42.28313806,33.91999817,0,0,-7.55625,-83.74475889,1
15350,1824,42.28313806,33.91999817,0,0,-5.684,-83.74475889,1
15351,1824,42.28314,33.91999817,0,0,-7.55625,-83.74510694,1
15352,1824,42.28314,36.25999832,0,0,-7.75,-83.74510694,1
15353,1824,42.28314,36.25999832,0,0,-7.55625,-83.74510694,1
15354,1824,42.28314,38.88999939,0,0,-15.5,-83.74510694,1
15355,1824,42.28314,38.88999939,0,0,-7.75,-83.74510694,1
15356,1824,42.28314,39.61000061,0,0,-15.5,-83.74510694,1
15357,1824,42.28314,39.61000061,0,0,-2.90625,-83.74510694,1
15358,1824,42.28314,44.87999725,0,0,-15.06925,-83.73767278,1
15359,1824,42.28314,44.87999725,0,0,-12.01725,-83.73767278,1
15360,1824,42.28314,47.43000031,0,0,-18.50275,-83.73767278,1
15361,1824,42.28314,47.43000031,0,0,-15.06925,-83.73767278,1
15362,1824,42.28314,49.50999832,0,0,-19.3415,-83.73767278,1
15363,1824,42.28314,49.50999832,0,0,-18.5755,-83.73767278,1
15364,1824,42.28314,49.50999832,0,0,-18.50275,-83.73767278,1
15365,1824,42.28314,50.41999817,0,0,-19.3415,-83.73767278,1
15366,1824,42.28314139,28.69999886,0,0,5.88,-83.74444667,1
15367,1824,42.28314139,28.69999886,0,0,6.468,-83.74444667,1
15368,1824,42.28314139,29.11999893,0,0,6.369,-83.74444667,1
15369,1824,42.28314139,29.11999893,0,0,6.468,-83.74444667,1
15370,1824,42.28314139,29.53999901,0,0,-1.96,-83.74444667,1
15371,1824,42.28314139,29.53999901,0,0,5.88,-83.74444667,1
15372,1824,42.2831675,39.61000061,0,0,-2.90625,-83.74550972,1
15373,1824,42.2831675,40.63999939,0,0,-5.61875,-83.74550972,1
15374,1824,42.2831675,40.63999939,0,0,-2.90625,-83.74550972,1
15375,1824,42.2831675,41.09000015,0,0,-6.2,-83.74550972,1
15376,1824,42.2831675,41.09000015,0,0,-1.1625,-83.74550972,1
15377,1824,42.2831675,41.31999969,0,0,-6.2,-83.74550972,1
15378,1824,42.2831675,41.31999969,0,0,-5.61875,-83.74550972,1
15379,1824,42.28319,33.80999756,0,0,10.26875,-83.74590778,1
15380,1824,42.28319,33.80999756,0,0,11.43125,-83.74590778,1
15381,1824,42.28319,36.88000107,0,0,4.65,-83.74590778,1
15382,1824,42.28319,36.88000107,0,0,11.43125,-83.74590778,1
15383,1824,42.28319,39.55999756,0,0,-1.1625,-83.74590778,1
15384,1824,42.28319,39.55999756,0,0,4.65,-83.74590778,1
15385,1824,42.28319,41.09000015,0,0,-1.1625,-83.74590778,1
15386,1824,42.28320167,24.68000031,0,0,13.14875,-83.74624167,1
15387,1824,42.28320167,28.71999931,0,0,7.85,-83.74624167,1
15388,1824,42.28320167,28.71999931,0,0,13.14875,-83.74624167,1
15389,1824,42.28320167,31.23999977,0,0,7.85,-83.74624167,1
15390,1824,42.28320167,31.23999977,0,0,10.26875,-83.74624167,2
15391,1824,42.28320167,33.80999756,0,0,10.26875,-83.74624167,1
15392,1824,42.28322056,47.89999771,0,0,-18.5755,-83.73722278,1
15393,1824,42.28322056,49.61000061,0,0,-18.9585,-83.73722278,1
15394,1824,42.28322056,49.61000061,0,0,-18.5755,-83.73722278,1
15395,1824,42.28322056,50.41999817,0,0,-19.3415,-83.73722278,1
15396,1824,42.28322056,50.41999817,0,0,-18.9585,-83.73722278,1
15397,1824,42.28322056,50.55999756,0,0,-18.9585,-83.73722278,1
15398,1824,42.28322611,17.3599987,0,0,2.9325,-83.74648028,1
15399,1824,42.28322611,18.81999969,0,0,2.94375,-83.74648028,1
15400,1824,42.28322611,18.81999969,0,0,3.5325,-83.74648028,1
15401,1824,42.28322611,20.77999878,0,0,3.5325,-83.74648028,1
15402,1824,42.28322611,20.77999878,0,0,13.14875,-83.74648028,1
15403,1824,42.28322611,24.68000031,0,0,13.14875,-83.74648028,1
15404,1824,42.28322917,9.019999504,0,0,-0.1955,-83.74664667,1
15405,1824,42.28322917,9.019999504,0,0,0.1955,-83.74664667,1
15406,1824,42.28322917,9.409999847,0,0,-0.1955,-83.74664667,1
15407,1824,42.28322917,9.409999847,0,0,5.6695,-83.74664667,1
15408,1824,42.28322917,13.44999981,0,0,2.9325,-83.74664667,1
15409,1824,42.28322917,13.44999981,0,0,5.6695,-83.74664667,1
15410,1824,42.28322917,17.3599987,0,0,2.9325,-83.74664667,1
15411,1824,42.28323111,0.0,0,0,-1.17,-83.74674889,2
15412,1824,42.28323111,0.0,0,0,0.195,-83.74674889,1
15413,1824,42.28323111,0.0,0,0,0.19525,-83.74674889,1
15414,1824,42.28323111,0.0,300,0,-2.145,-83.74674889,1
15415,1824,42.28323111,0.0,300,0,-1.365,-83.74674889,1
15416,1824,42.28323111,0.0,300,0,-1.17,-83.74674889,1
15417,1824,42.28323111,0.0,300,0,-0.975,-83.74674889,1
15418,1824,42.28323111,7.909999847,0,0,0.19525,-83.74674889,1
15419,1824,42.28323111,7.909999847,0,0,0.1955,-83.74674889,1
15420,1824,42.28323111,9.019999504,0,0,0.1955,-83.74674889,1
15421,1824,42.28327194,0.0,300,0,-2.145,-83.74678778,1
15422,1824,42.28327194,7.679999828,0,0,-7.3815,-83.74678778,1
15423,1824,42.28327194,7.679999828,300,0,-7.3815,-83.74678778,1
15424,1824,42.28327194,7.679999828,300,0,-2.13675,-83.74678778,1
15425,1824,42.28327194,11.98999977,0,0,-7.3815,-83.74678778,1
15426,1824,42.28327194,15.25999928,0,0,-8.74125,-83.74678778,1
15427,1824,42.28327194,15.25999928,0,0,-7.3815,-83.74678778,1
15428,1824,42.28327528,11.55000019,0,0,0.19525,-83.7469,1
15429,1824,42.28327528,11.55000019,0,0,0.97625,-83.7469,1
15430,1824,42.28327528,12.63000011,0,0,0.97125,-83.7469,1
15431,1824,42.28327528,12.63000011,0,0,1.554,-83.7469,1
15432,1824,42.28327528,13.98999977,0,0,-8.74125,-83.7469,1
15433,1824,42.28327528,13.98999977,0,0,1.554,-83.7469,1
15434,1824,42.28327528,15.25999928,0,0,-8.74125,-83.7469,1
15435,1824,42.28328028,42.43000031,0,0,-12.71325,-83.73678611,1
15436,1824,42.28328028,43.70999908,0,0,-13.2825,-83.73678611,1
15437,1824,42.28328028,43.70999908,0,0,-12.71325,-83.73678611,1
15438,1824,42.28328028,45.73999786,0,0,-15.32,-83.73678611,1
15439,1824,42.28328028,45.73999786,0,0,-15.18,-83.73678611,1
15440,1824,42.28328028,45.73999786,0,0,-13.2825,-83.73678611,1
15441,1824,42.28328028,47.89999771,0,0,-18.5755,-83.73678611,1
15442,1824,42.28328028,47.89999771,0,0,-15.32,-83.73678611,1
15443,1824,42.28328333,0.0,350,0,-1.365,-83.74707167,1
15444,1824,42.28328333,9.260000229,350,0,-16.878,-83.74707167,1
15445,1824,42.28328333,9.260000229,350,0,-1.365,-83.74707167,1
15446,1824,42.28328333,9.260000229,350,0,-1.358,-83.74707167,1
15447,1824,42.28328333,16.61999893,350,0,-16.878,-83.74707167,1
15448,1824,42.28328333,24.15999985,350,0,-23.862,-83.74707167,1
15449,1824,42.28328333,24.15999985,350,0,-16.878,-83.74707167,1
15450,1824,42.28328583,24.15999985,350,0,-23.862,-83.74725361,1
15451,1824,42.28328583,30.46999931,350,0,-3.3235,-83.74725361,1
15452,1824,42.28328583,30.46999931,350,0,8.602,-83.74725361,1
15453,1824,42.28328583,30.84999847,350,0,-27.354,-83.74725361,1
15454,1824,42.28328583,30.84999847,350,0,-23.862,-83.74725361,1
15455,1824,42.28328583,33.31999969,350,0,-27.354,-83.74725361,1
15456,1824,42.28328583,33.31999969,350,0,-3.3235,-83.74725361,1
15457,1824,42.28328583,33.31999969,350,0,-3.298,-83.74725361,1
15458,1824,42.2832925,0.0,0,0,-1.17,-83.74701694,1
15459,1824,42.2832925,0.0,0,0,-0.39,-83.74701694,1
15460,1824,42.2832925,0.0,350,0,-1.365,-83.74701694,1
15461,1824,42.2832925,0.0,350,0,-1.17,-83.74701694,1
15462,1824,42.2832925,0.0,350,0,-0.585,-83.74701694,1
15463,1824,42.2832925,0.0,350,0,-0.39,-83.74701694,2
15464,1824,42.2832925,7.199999809,0,0,-0.3905,-83.74701694,1
15465,1824,42.2832925,7.199999809,0,0,0.0,-83.74701694,1
15466,1824,42.2832925,10.44999981,0,0,0.0,-83.74701694,1
15467,1824,42.2832925,10.44999981,0,0,0.19525,-83.74701694,1
15468,1824,42.2832925,11.55000019,0,0,0.19525,-83.74701694,1
15469,1824,42.28329639,17.44000053,350,0,3.128,-83.74755667,1
15470,1824,42.28329639,17.44000053,350,0,3.7145,-83.74755667,1
15471,1824,42.28329639,20.57999992,350,0,3.7145,-83.74755667,1
15472,1824,42.28329639,20.57999992,350,0,14.076,-83.74755667,1
15473,1824,42.28329639,25.55999947,350,0,8.602,-83.74755667,1
15474,1824,42.28329639,25.55999947,350,0,14.076,-83.74755667,1
15475,1824,42.28329639,30.46999931,350,0,8.602,-83.74755667,1
15476,1824,42.28329833,0.0,300,0,-0.781,-83.74783389,1
15477,1824,42.28329833,6.829999924,0,0,-7.78,-83.74783389,1
15478,1824,42.28329833,6.829999924,300,0,-7.78,-83.74783389,1
15479,1824,42.28329833,6.829999924,300,0,-0.781,-83.74783389,1
15480,1824,42.28329833,6.829999924,300,0,-0.778,-83.74783389,1
15481,1824,42.28329833,11.55000019,0,0,-8.947,-83.74783389,1
15482,1824,42.28329833,11.55000019,0,0,-7.78,-83.74783389,1
15483,1824,42.28329833,15.38999939,0,0,-10.3085,-83.74783389,1
15484,1824,42.28329833,15.38999939,0,0,-8.947,-83.74783389,1
15485,1824,42.28330778,31.21999931,0,0,11.4115,-83.7505025,1
15486,1824,42.28330778,31.21999931,0,0,12.592,-83.7505025,1
15487,1824,42.28330778,36.36000061,0,0,11.339,-83.7505025,1
15488,1824,42.28330778,36.36000061,0,0,11.4115,-83.7505025,1
15489,1824,42.28330778,36.36000061,0,0,12.121,-83.7505025,1
15490,1824,42.28330778,38.98999786,0,0,12.121,-83.7505025,1
15491,1824,42.28330778,38.98999786,0,0,12.512,-83.7505025,1
15492,1824,42.28330778,40.27999878,0,0,12.512,-83.7505025,1
15493,1824,42.28331528,0.0,300,0,-0.97625,-83.74781694,1
15494,1824,42.28331528,0.0,300,0,-0.781,-83.74781694,2
15495,1824,42.28331528,0.0,300,0,-0.78,-83.74781694,1
15496,1824,42.28331528,0.0,300,0,-0.3905,-83.74781694,1
15497,1824,42.28331528,0.0,300,0,-0.39,-83.74781694,1
15498,1824,42.28331528,0.0,300,0,-0.195,-83.74781694,1
15499,1824,42.28331639,23.89999962,0,0,-8.0155,-83.73603889,1
15500,1824,42.28331639,23.89999962,0,0,-0.782,-83.73603889,1
15501,1824,42.28331639,28.61999893,0,0,-26.0015,-83.73603889,1
15502,1824,42.28331639,28.61999893,0,0,-8.0155,-83.73603889,1
15503,1824,42.28331639,33.98999786,0,0,-30.6935,-83.73603889,2
15504,1824,42.28331639,33.98999786,0,0,-29.79075,-83.73603889,1
15505,1824,42.28331639,33.98999786,0,0,-26.0015,-83.73603889,1
15506,1824,42.28332028,15.38999939,0,0,-10.3085,-83.74796694,1
15507,1824,42.28332028,18.79999924,0,0,-10.892,-83.74796694,1
15508,1824,42.28332028,18.79999924,0,0,-10.3085,-83.74796694,1
15509,1824,42.28332028,22.04999924,0,0,-10.892,-83.74796694,1
15510,1824,42.28332028,22.04999924,0,0,-8.169,-83.74796694,1
15511,1824,42.28332028,22.04999924,0,0,-8.1165,-83.74796694,1
15512,1824,42.28332028,24.20999908,0,0,-8.1165,-83.74796694,1
15513,1824,42.28332528,0.0,300,0,-1.365,-83.74787833,1
15514,1824,42.28332528,0.0,300,0,-1.36325,-83.74787833,1
15515,1824,42.28332528,0.0,300,0,-1.17,-83.74787833,2
15516,1824,42.28332528,0.0,300,0,-0.975,-83.74787833,1
15517,1824,42.28332528,0.0,300,0,-0.781,-83.74787833,1
15518,1824,42.28332528,0.0,300,0,-0.78,-83.74787833,2
15519,1824,42.28332528,0.0,300,0,-0.3905,-83.74787833,1
15520,1824,42.28332528,0.0,300,0,-0.39,-83.74787833,2
15521,1824,42.28332528,0.0,300,0,-0.3895,-83.74787833,1
15522,1824,42.28332528,0.0,300,0,-0.195,-83.74787833,1
15523,1824,42.28332528,0.0,350,0,-1.17,-83.74787833,1
15524,1824,42.28332528,0.0,350,0,-0.782,-83.74787833,1
15525,1824,42.28332528,3.329999924,350,0,-0.782,-83.74787833,1
15526,1824,42.28332528,4.849999905,350,0,-0.782,-83.74787833,1
15527,1824,42.28332528,4.849999905,350,0,1.3685,-83.74787833,1
15528,1824,42.28332528,7.71999979,350,0,1.3685,-83.74787833,1
15529,1824,42.28332667,7.71999979,350,0,1.3685,-83.74778,1
15530,1824,42.28332667,11.55999947,350,0,1.3685,-83.74778,1
15531,1824,42.28332667,11.55999947,350,0,3.128,-83.74778,1
15532,1824,42.28332667,14.53999996,350,0,3.128,-83.74778,1
15533,1824,42.28332667,17.44000053,350,0,3.128,-83.74778,1
15534,1824,42.28333722,24.20999908,0,0,-8.1165,-83.7481825,1
15535,1824,42.28333722,26.14999962,0,0,-8.1165,-83.7481825,1
15536,1824,42.28333722,28.02999878,0,0,-8.8895,-83.7481825,1
15537,1824,42.28333722,28.02999878,0,0,-8.1165,-83.7481825,1
15538,1824,42.28333722,29.51999855,0,0,-9.08275,-83.7481825,1
15539,1824,42.28333722,29.51999855,0,0,-8.8895,-83.7481825,1
15540,1824,42.28334278,33.98999786,0,0,-29.79075,-83.73640194,1
15541,1824,42.28334278,37.95999908,0,0,-29.79075,-83.73640194,1
15542,1824,42.28334278,37.95999908,0,0,-22.011,-83.73640194,1
15543,1824,42.28334278,40.62999725,0,0,-22.011,-83.73640194,1
15544,1824,42.28334278,40.62999725,0,0,-15.5595,-83.73640194,1
15545,1824,42.28334278,42.43000031,0,0,-15.5595,-83.73640194,1
15546,1824,42.28334278,42.43000031,0,0,-12.71325,-83.73640194,1
15547,1824,42.28337,29.51999855,0,0,-9.08275,-83.74846306,1
15548,1824,42.28337,31.23999977,0,0,-9.08275,-83.74846306,1
15549,1824,42.28337,31.23999977,0,0,-8.127,-83.74846306,1
15550,1824,42.28337,31.23999977,0,0,-8.1165,-83.74846306,1
15551,1824,42.28337,32.90999985,0,0,-8.127,-83.74846306,1
15552,1824,42.28337,32.90999985,0,0,-4.8375,-83.74846306,1
15553,1824,42.28337,34.20999908,0,0,-4.8375,-83.74846306,1
15554,1824,42.28337778,41.18999863,0,0,-4.4735,-83.74962333,1
15555,1824,42.28337778,41.65999985,0,0,-4.4735,-83.74962333,1
15556,1824,42.28337778,41.65999985,0,0,-1.945,-83.74962333,1
15557,1824,42.28337778,41.82999802,0,0,0.0,-83.74962333,1
15558,1824,42.28337778,41.82999802,0,0,6.0295,-83.74962333,1
15559,1824,42.28337778,41.82999802,0,0,6.0605,-83.74962333,1
15560,1824,42.28337778,41.97999954,0,0,-1.945,-83.74962333,1
15561,1824,42.28337778,41.97999954,0,0,0.0,-83.74962333,1
15562,1824,42.28339167,40.27999878,0,0,7.429,-83.75005556,1
15563,1824,42.28339167,40.27999878,0,0,12.512,-83.75005556,2
15564,1824,42.28339167,41.50999832,0,0,6.647,-83.75005556,1
15565,1824,42.28339167,41.50999832,0,0,7.429,-83.75005556,1
15566,1824,42.28339167,41.81999969,0,0,6.0605,-83.75005556,1
15567,1824,42.28339167,41.81999969,0,0,6.647,-83.75005556,1
15568,1824,42.28339167,41.82999802,0,0,6.0605,-83.75005556,1
15569,1824,42.28339694,34.20999908,0,0,-4.8375,-83.74880333,1
15570,1824,42.28339694,35.88999939,0,0,-4.8375,-83.74880333,1
15571,1824,42.28339694,35.88999939,0,0,-3.2895,-83.74880333,1
15572,1824,42.28339694,36.90999985,0,0,-3.2895,-83.74880333,1
15573,1824,42.28339694,36.90999985,0,0,-1.3545,-83.74880333,1
15574,1824,42.28339944,38.73999786,0,0,-1.556,-83.7491875,1
15575,1824,42.28339944,38.73999786,0,0,-1.548,-83.7491875,1
15576,1824,42.28339944,38.73999786,0,0,-1.3545,-83.7491875,1
15577,1824,42.28339944,40.29999924,0,0,-5.446,-83.7491875,1
15578,1824,42.28339944,40.29999924,0,0,-1.556,-83.7491875,1
15579,1824,42.28339944,41.18999863,0,0,-5.446,-83.7491875,1
15580,1824,42.28339944,41.18999863,0,0,-4.4735,-83.7491875,1
15581,1824,42.28350417,22.59000015,0,0,-0.782,-83.73602722,1
15582,1824,42.28350417,22.59000015,0,0,2.1505,-83.73602722,1
15583,1824,42.28350417,24.69999886,0,0,2.1505,-83.73602722,1
15584,1824,42.28350417,24.69999886,0,0,7.2335,-83.73602722,1
15585,1824,42.28350417,27.68000031,0,0,7.1225,-83.73602722,1
15586,1824,42.28350417,27.68000031,0,0,7.2335,-83.73602722,1
15587,1824,42.28376417,27.68000031,0,0,10.01,-83.73606444,1
15588,1824,42.28376417,32.29999924,0,0,10.01,-83.73606444,1
15589,1824,42.28376417,32.29999924,0,0,12.5125,-83.73606444,1
15590,1824,42.28376417,38.13999939,0,0,11.935,-83.73606444,1
15591,1824,42.28376417,38.13999939,0,0,12.5125,-83.73606444,1
15592,1824,42.28376417,44.13999939,0,0,11.935,-83.73606444,1
15593,1824,42.28413639,44.13999939,0,0,5.9675,-83.73611944,1
15594,1824,42.28413639,49.97999954,0,0,-9.625,-83.73611944,1
15595,1824,42.28413639,49.97999954,0,0,5.9675,-83.73611944,1
15596,1824,42.28413639,57.63999939,0,0,-17.06575,-83.73611944,1
15597,1824,42.28413639,57.63999939,0,0,-9.5875,-83.73611944,1
15598,1824,42.28413639,59.50999832,0,0,-17.06575,-83.73611944,1
15599,1824,42.28452167,58.32999802,0,0,-25.50275,-83.73607194,2
15600,1824,42.28452167,59.18999863,0,0,-25.50275,-83.73607194,1
15601,1824,42.28452167,59.50999832,0,0,-27.9955,-83.73607194,1
15602,1824,42.28452167,59.50999832,0,0,-17.06575,-83.73607194,1
15603,1824,42.28452167,59.77999878,0,0,-27.9955,-83.73607194,1
15604,1824,42.28452167,59.77999878,0,0,-25.50275,-83.73607194,1
15605,1824,42.28491889,57.68000031,0,0,-24.47775,-83.7359475,1
15606,1824,42.28491889,58.14999771,0,0,-17.457,-83.7359475,1
15607,1824,42.28491889,58.14999771,0,0,-16.12875,-83.7359475,1
15608,1824,42.28491889,58.18999863,0,0,-24.47775,-83.7359475,1
15609,1824,42.28491889,58.18999863,0,0,-17.457,-83.7359475,1
15610,1824,42.28491889,58.32999802,0,0,-25.50275,-83.7359475,1
15611,1824,42.28491889,58.32999802,0,0,-16.12875,-83.7359475,1
15612,1824,42.28522361,50.96999741,0,0,-31.365,-83.73566361,1
15613,1824,42.28522361,54.31999969,0,0,-31.365,-83.73566361,1
15614,1824,42.28522361,54.31999969,0,0,-30.79125,-83.73566361,1
15615,1824,42.28522361,54.31999969,0,0,-30.54975,-83.73566361,1
15616,1824,42.28522361,56.2899971,0,0,-30.54975,-83.73566361,1
15617,1824,42.28522361,56.2899971,0,0,-25.806,-83.73566361,1
15618,1824,42.28522361,57.68000031,0,0,-25.806,-83.73566361,1
15619,1824,42.28522361,57.68000031,0,0,-24.47775,-83.73566361,1
15620,1824,42.28556861,30.77999878,0,0,-23.52375,-83.73524472,1
15621,1824,42.28556861,36.04999924,0,0,-29.835,-83.73524472,1
15622,1824,42.28556861,36.04999924,0,0,-23.52375,-83.73524472,1
15623,1824,42.28556861,41.82999802,0,0,-36.14625,-83.73524472,1
15624,1824,42.28556861,41.82999802,0,0,-29.835,-83.73524472,1
15625,1824,42.28556861,47.00999832,0,0,-36.91125,-83.73524472,1
15626,1824,42.28556861,47.00999832,0,0,-36.14625,-83.73524472,1
15627,1824,42.28556861,50.96999741,0,0,-36.91125,-83.73524472,1
15628,1824,42.28556861,50.96999741,0,0,-31.365,-83.73524472,1
15629,1824,42.28567944,20.95999908,0,0,-15.949,-83.73502444,1
15630,1824,42.28567944,20.95999908,0,0,-8.169,-83.73502444,1
15631,1824,42.28567944,25.93999863,0,0,-20.228,-83.73502444,1
15632,1824,42.28567944,25.93999863,0,0,-15.949,-83.73502444,1
15633,1824,42.28567944,30.77999878,0,0,-23.9235,-83.73502444,1
15634,1824,42.28567944,30.77999878,0,0,-23.52375,-83.73502444,1
15635,1824,42.28567944,30.77999878,0,0,-20.228,-83.73502444,1
15636,1824,42.28573083,11.86999989,0,0,-5.655,-83.73488611,1
15637,1824,42.28573083,11.86999989,0,0,-5.6405,-83.73488611,1
15638,1824,42.28573083,11.86999989,0,0,-5.07,-83.73488611,1
15639,1824,42.28573083,13.77999973,0,0,-6.224,-83.73488611,1
15640,1824,42.28573083,13.77999973,0,0,-5.6405,-83.73488611,1
15641,1824,42.28573083,16.56999969,0,0,-8.169,-83.73488611,1
15642,1824,42.28573083,16.56999969,0,0,-6.224,-83.73488611,1
15643,1824,42.28575694,6.210000038,0,0,-1.365,-83.73480861,1
15644,1824,42.28575694,7.299999714,0,0,-2.145,-83.73480861,1
15645,1824,42.28575694,7.299999714,0,0,-1.365,-83.73480861,1
